江苏,#genre#
卡酷少儿,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111066/1.m3u8
嘉佳卡通,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111072/1.m3u8
金鹰卡通,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111073/1.m3u8
优漫卡通,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111047/1.m3u8
重庆移动内网体育,#genre#
哒啵赛事,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111055/1.m3u8
睛彩篮球,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111093/1.m3u8
睛彩篮球,http://ltccq.cqa.bcs.ottcn.com/000000002666/100000000100111093/1.m3u8
睛彩青少,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111101/1.m3u8
睛彩竞技,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111094/1.m3u8
重庆移动内网重庆,#genre#
重庆汽摩,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111022/1.m3u8
重庆少儿,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111020/1.m3u8
重庆社会与法,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111016/1.m3u8
重庆红岩文化,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111017/1.m3u8
重庆卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111017/1.m3u8
重庆卫视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111108/1.m3u8
重庆新农村,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111019/1.m3u8
重庆影视剧,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111015/1.m3u8
重庆文体娱乐,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111018/1.m3u8
CQTV红叶,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111021/1.m3u8
CQTV移动,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111023/1.m3u8
重庆移动内网影视,#genre#
CHC影迷电影,http://180.213.170.24:8188/rtp/239.5.1.51:5000
CHC动作电影,http://180.213.170.24:8188/rtp/239.5.1.52:5000
CHC家庭影院,http://180.213.170.24:8188/rtp/239.5.1.50:5000
1905电影网,http://101.35.112.174:1988/1905.php?id=1905a
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw$php
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$php2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$php
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2$php2
民视,rtmp://f13h.mine.nu/sat/tv051$f13h
中视,rtmp://f13h.mine.nu/sat/tv091$f13h
华视,rtmp://f13h.mine.nu/sat/tv111$f13h
台视,rtmp://f13h.mine.nu/sat/tv071$f13h
东森超视,rtmp://f13h.mine.nu/sat/tv331$f13h
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$f13h
纬来日本,rtmp://f13h.mine.nu/sat/tv771$f13h
纬来体育,rtmp://f13h.mine.nu/sat/tv721$f13h
DAZN体育壹,rtmp://f13h.mine.nu/sat/tv731$f13h
DAZN体育贰,rtmp://f13h.mine.nu/sat/tv741$f13h
momoTV,rtmp://f13h.mine.nu/sat/tv761$f13h
非凡新闻,rtmp://f13h.mine.nu/sat/tv581$f13h
民视,rtmp://f13h.mine.nu/sat/tv051
台视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
ELE体育1,rtmp://f13h.mine.nu/sat/tv731
ELE体育2,rtmp://f13h.mine.nu/sat/tv741
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
星河电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVBj1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j1
ove Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
Fashion 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
鳳凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
鳳凰資訊,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
鳳凰HK,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
美亚电影台,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
天映频道,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映经典,http://php.jdshipin.com:8880/smt.php?id=Celestial2
八度空间,http://php.jdshipin.com:8880/smt.php?id=TV8
Astro AOD,http://php.jdshipin.com:8880/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com:8880/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com:8880/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com:8880/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com:8880/smt.php?id=Huahee
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
无线新闻台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbxw
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
亚洲武侠,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB生活台,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8
TVB娱乐新闻台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w103.m3u8
无线新闻台,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
翡翠台4K,http://php.jdshipin.com/TVOD/iptv.php?id=fct4k
TVB PLUS,http://cdn.163189.xyz/live/tvbp/stream.m3u8
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8#http://ali.hlspull.yximgs.com/live/qwt_fhzw.flv
凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8#http://ali.hlspull.yximgs.com/live/qwt_fhzx.flv
凤凰HK,https://cdn6.163189.xyz/live/fhhk/stream.m3u8#http://ali.hlspull.yximgs.com/live/qwt_fhhk.flv
TVB J1,http://cdn3.163189.xyz/live/j1/stream.m3u8
HOY TV,http://cdn.163189.xyz/live/hoy/stream.m3u8
澳视澳门,http://cdn.163189.xyz/live/asam/stream.m3u8
澳视卫星,http://cdn.163189.xyz/live/as/stream.m3u8
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
重温经典,http://cdn3.163189.xyz/live/cwjd/stream.m3u8
香港卫视台,http://anren.live/HK/BSJDUFpB.m3u8
HOY TV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
澳视莲花,http://php.jdshipin.com/TVOD/iptv.php?id=aslh
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
Plus综合,http://php.jdshipin.com:8880/TVOD/iptv.php?id=j2
潇湘电影,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
漫威电影,http://live.nctv.top/douyu.php?id=1713615
经典电影,http://nas.swes.cn:8089/udp/239.93.0.57:9024
生活时尚,http://www.li0580.top:4022/udp/233.50.201.187:5140
生活时尚,http://www.li0580.top:4022/udp/233.50.200.15:5140
生活时尚,http://58.32.33.197:4022/rtp/239.45.3.132:5140
游戏风云,http://www.li0580.top:4022/udp/233.50.201.183:5140$线路1
游戏风云,http://www.li0580.top:4022/udp/233.50.200.14:5140$线路2
游戏风云,http://58.32.33.197:4022/rtp/239.45.3.131:5140$线路3
游戏风云,http://123.174.106.183:8888/rtp/239.1.1.83:8083
欢笑剧场,http://b.402089.xyz:4022/udp/233.50.200.229:5140
重温经典,http://183.215.134.239:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$线路1
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd$线路2
电影_星爷,http://live.chinacert.cftest5.cn/huya/11342412$线路2
电影_星爷,http://cfss.cc/cdn/hy/11336587.m3u8$线路4
电影_星爷,http://cfss.cc/cdn/hy/11342412.flv$线路5
电影_星爷,http://cfss.cc/cdn/hy/11336587.flv$线路6
黑莓电影,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111064/1.m3u8
精彩影视,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111067/1.m3u8
求索纪录,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111068/1.m3u8
军旅剧场,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111058/1.m3u8
军事评论,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111068/1.m3u8
古装剧场,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111056/1.m3u8
中国功夫,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111082/1.m3u8
农业致富,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111069/1.m3u8
动作电影,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111057/1.m3u8
家庭剧场,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111059/1.m3u8
怡伴健康,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111071/1.m3u8
惊悚悬疑,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111060/1.m3u8
欢乐剧场,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111098/1.m3u8
武搏世界,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111062/1.m3u8
潮妈辣婆,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111075/1.m3u8
炫舞未来,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111081/1.m3u8
热播精选,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111061/1.m3u8
爱情喜剧,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111065/1.m3u8
精品体育,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111074/1.m3u8
精品大剧,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111066/1.m3u8
精品大剧,http://ltccq.cqa.bcs.ottcn.com/000000001777/400000000100111014/1.m3u8
精品纪录,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111070/1.m3u8
精品综合,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111063/1.m3u8
精彩影视,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111200/1.m3u8
精彩影视,http://ltccq.cqa.bcs.ottcn.com/000000001666/6000000006000320630/1.m3u8
超级体育,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111004/1.m3u8
超级电影,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111006/1.m3u8
超级电视剧,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111008/1.m3u8
超级综艺,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111002/1.m3u8
都市剧场,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111209/1.m3u8
金牌综艺,http://ltccq.cqa.bcs.ottcn.com/000000001666/100000000100111067/1.m3u8

港澳a组,#genre#
1900影剧室,http://huanqiuzhibo.cn/manifest/douyu.php?id=7796193
爱星影视,http://huanqiuzhibo.cn/manifest/douyu.php?id=9476806
电影迷小雅,http://huanqiuzhibo.cn/manifest/douyu.php?id=9639225
芳芳说故事,http://huanqiuzhibo.cn/manifest/douyu.php?id=9401905
开箱嘤嘤怪,http://huanqiuzhibo.cn/manifest/douyu.php?id=10319056
神乐影片1,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
神乐影片2,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894

港澳B组,#genre#
AXN电影,http://iptv.4666888.xyz/iptv.php?id=20254
HBO,http://iptv.4666888.xyz/iptv.php?id=20249
HBO-Ignature,http://iptv.4666888.xyz/iptv.php?id=20253
MYTV_SUPER黄金翡翠,http://iptv.4666888.xyz/iptv.php?id=20106
Now星影粤,http://iptv.4666888.xyz/iptv.php?id=20086
TVB翡翠剧集,http://154.37.213.119/iptv.php?id=20099
TVB翡翠马来,http://iptv.4666888.xyz/iptv.php?id=20068
TVB翡翠新加坡,http://iptv.4666888.xyz/iptv.php?id=20067
TVB明珠剧集,http://iptv.4666888.xyz/iptv.php?id=20098
TVB千禧经典,http://iptv.4666888.xyz/iptv.php?id=20105
TVB无线新闻,http://iptv.4666888.xyz/iptv.php?id=20070
TVB娱乐新闻,http://iptv.4666888.xyz/iptv.php?id=20073
TVB1,http://iptv.4666888.xyz/iptv.php?id=20095
TVBJ1,http://iptv.4666888.xyz/iptv.php?id=20096
TVBS欢乐,http://iptv.4666888.xyz/iptv.php?id=20189
TVBS台剧,http://iptv.4666888.xyz/iptv.php?id=20193
TVBS新闻,http://iptv.4666888.xyz/iptv.php?id=20168
TVBS亚洲,http://iptv.4666888.xyz/iptv.php?id=20190
TVBS综艺,http://iptv.4666888.xyz/iptv.php?id=20192
TVBS,http://iptv.4666888.xyz/iptv.php?id=20188
澳门Macau,http://iptv.4666888.xyz/iptv.php?id=20128
澳门莲花,http://iptv.4666888.xyz/iptv.php?id=20130
澳门体育,http://iptv.4666888.xyz/iptv.php?id=20131
澳门资讯,http://iptv.4666888.xyz/iptv.php?id=20129
澳视澳门,http://iptv.4666888.xyz/iptv.php?id=20127
八大第一,http://iptv.4666888.xyz/iptv.php?id=20197
八大戏剧,http://iptv.4666888.xyz/iptv.php?id=20199
八大综合,http://iptv.4666888.xyz/iptv.php?id=20198
东森,http://iptv.4666888.xyz/iptv.php?id=20210
东森Yoyo,http://iptv.4666888.xyz/iptv.php?id=20213
东森超视34.5,http://iptv.4666888.xyz/iptv.php?id=20208
东森电影,http://iptv.4666888.xyz/iptv.php?id=20211
东森戏剧,http://iptv.4666888.xyz/iptv.php?id=20207
东森新闻,http://iptv.4666888.xyz/iptv.php?id=20174
东森新闻美,http://iptv.4666888.xyz/iptv.php?id=20175
东森洋片,http://iptv.4666888.xyz/iptv.php?id=20212
东森综合,http://iptv.4666888.xyz/iptv.php?id=20206
凤凰香港,http://iptv.4666888.xyz/iptv.php?id=20062
凤凰中文,http://iptv.4666888.xyz/iptv.php?id=20060
凤凰资讯,http://iptv.4666888.xyz/iptv.php?id=20061
公视,http://iptv.4666888.xyz/iptv.php?id=20185
华视,http://iptv.4666888.xyz/iptv.php?id=20184
寰宇新闻,http://iptv.4666888.xyz/iptv.php?id=20176
龙祥时代,http://iptv.4666888.xyz/iptv.php?id=20247
美亚电影,http://iptv.4666888.xyz/iptv.php?id=20239
美亚电影港,http://iptv.4666888.xyz/iptv.php?id=20120
民视,http://iptv.4666888.xyz/iptv.php?id=20182
民视台湾,http://iptv.4666888.xyz/iptv.php?id=20216
民视新闻,http://iptv.4666888.xyz/iptv.php?id=20177
三立都会,http://iptv.4666888.xyz/iptv.php?id=20205
三立iNEWS,http://iptv.4666888.xyz/iptv.php?id=20170
三立台湾,http://iptv.4666888.xyz/iptv.php?id=20202
三立新闻,http://iptv.4666888.xyz/iptv.php?id=20169
三立综合,http://iptv.4666888.xyz/iptv.php?id=20204
台视,http://iptv.4666888.xyz/iptv.php?id=20186
台视新闻,http://iptv.4666888.xyz/iptv.php?id=20172
天映,http://iptv.4666888.xyz/iptv.php?id=20116
天映2,http://iptv.4666888.xyz/iptv.php?id=20117
天映CM+,http://iptv.4666888.xyz/iptv.php?id=20132
天映经典,http://iptv.4666888.xyz/iptv.php?id=20114
天映经典2,http://iptv.4666888.xyz/iptv.php?id=20115
纬来电影,http://iptv.4666888.xyz/iptv.php?id=20227
纬来日本,http://iptv.4666888.xyz/iptv.php?id=20226
纬来体育,http://iptv.4666888.xyz/iptv.php?id=20225
纬来综合,http://iptv.4666888.xyz/iptv.php?id=20228
无线18赛马,http://iptv.4666888.xyz/iptv.php?id=20125
新加坡CM+,http://iptv.4666888.xyz/iptv.php?id=20278
新加坡M5,http://iptv.4666888.xyz/iptv.php?id=20285
新加坡M8,http://iptv.4666888.xyz/iptv.php?id=20286
新加坡MU,http://iptv.4666888.xyz/iptv.php?id=20284
新加坡e乐,http://iptv.4666888.xyz/iptv.php?id=20282
新加坡佳乐,http://iptv.4666888.xyz/iptv.php?id=20289
新加坡剧乐酷,http://iptv.4666888.xyz/iptv.php?id=20281
中视,http://iptv.4666888.xyz/iptv.php?id=20183
中视新闻,http://iptv.4666888.xyz/iptv.php?id=20171
中天CTI+,http://iptv.4666888.xyz/iptv.php?id=20181
中天新闻,http://iptv.4666888.xyz/iptv.php?id=20173
中天综合,http://iptv.4666888.xyz/iptv.php?id=20195

港澳C组,#genre#
AXN,https://live.tvfix.org/live/axn/index.m3u8
TVBPlus,https://live.tvfix.org/live/tvbplus/index.m3u8
TVBS亚洲台,https://live.tvfix.org/live/tvbs/index.m3u8
翡翠台,https://live.tvfix.org/live/jade/index.m3u8
凤凰香港,https://live.tvfix.org/live/fwxg/2/v4000000/index.m3u8
凤凰香港,https://live.tvfix.org/live/fwxg/index.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/1/v4000000/index.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8
凤凰咨询,https://live.tvfix.org/live/fwzx/1/v4000000/index.m3u8
凤凰资讯,https://live.tvfix.org/live/fwzx/index.m3u8
美亚电影,https://live.tvfix.org/live/mydy/1/v4000000/index.m3u8
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8
明珠台,https://live.tvfix.org/live/pearl/1/v4000000/index.m3u8
明珠台,https://live.tvfix.org/live/pearl/index.m3u8
天映经典,https://live.tvfix.org/live/tyjd/1/v1000000/index.m3u8
天映经典,https://live.tvfix.org/live/tyjd/index.m3u8
无线新闻,https://live.tvfix.org/live/inews/3/v4000000/index.m3u8
无线新闻台,https://live.tvfix.org/live/inews/index.m3u8
无线亚洲,https://live.tvfix.org/live/tvbs/2/v4000000/index.m3u8



港澳F组,#genre#
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
TVB星河3,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB娱乐新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment
TVBPlus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVBPlus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠台版TVBJ1,http://php.jdshipin.com/TVOD/iptv.php?id=j1
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
华丽翡翠台,http://php.jdshipin.com/smt.php?id=Tvbjade
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
天映,http://php.jdshipin.com/smt.php?id=Celestial
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
无线功夫粤标,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
无线星河粤标,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe


港澳H组,#genre#
东森超视,rtmp://f13h.mine.nu:1935/sat/tv331
华视,rtmp://f13h.mine.nu:1935/sat/tv111
民视,rtmp://f13h.mine.nu:1935/sat/tv051
台视,rtmp://f13h.mine.nu:1935/sat/tv071
纬来日本,rtmp://f13h.mine.nu:1935/sat/tv771
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来育乐,rtmp://f13h.mine.nu:1935/sat/tv701
中视,rtmp://f13h.mine.nu:1935/sat/tv091

港澳I组,#genre#
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3&token=512df05ba47edb46400575c93e179adb7981226d414516400ed1d382cb126adc517715d4ccd3a2276bf3c7b72d52f58905225cf0b1cc461b7888443f
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
凤凰卫视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
美亚电影国,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn


港澳K组,#genre#
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
💝运动频道,#genre#
日本女子摔角,http://lxajh.top/tv/douyu.php?id=425809
红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8


高码,#genre#
睛彩竞技高码,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8
睛彩篮球高码,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩广场高码,https://zby.130519.xyz/PLTV/11/224/3221226139/index.m3u8
五星体育高码,https://zby.130519.xyz/PLTV/11/224/3221225732/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225723/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225770/index.m3u8
CCTV-01高码,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8
CCTV-02高码,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8
CCTV-03高码,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8
CCTV-03高码,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8
CCTV-04高码,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8
CCTV-05高码,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8
CCTV-05高码,https://zby.130519.xyz/PLTV/11/224/3221226146/index.m3u8
CCTV-06高码,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8
CCTV-06高码,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8
CCTV-07高码,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8
CCTV-07高码,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8
CCTV-07高码,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8
CCTV-08高码,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8
CCTV-08高码,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8
CCTV-10高码,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8
CCTV-10高码,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8
CCTV-11高码,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV-11高码,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8
CCTV-12高码,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8
CCTV-12高码,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8
CCTV-13高码,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8
CCTV-14高码,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8
CCTV-14高码,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8
CCTV-15高码,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV-16高码,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8
CETV-01高码,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8
CETV-04高码,https://zby.130519.xyz/PLTV/11/224/3221226153/index.m3u8
北京卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8
东方卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8
东方卫视高码,https://zby.130519.xyz/PLTV/11/224/3221226106/index.m3u8
浙江卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8
江苏卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8
湖南卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8
广东卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8
深圳卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8
天津卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8
安徽卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
山东卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8
山西卫视高码,https://zby.130519.xyz/PLTV/11/224/3221226113/index.m3u8
辽宁卫视高码,https://zby.130519.xyz/PLTV/11/224/3221225747/index.m3u8
河北卫视高码,https://zby.130519.xyz/PLTV/11/224/3221226107/index.m3u8
